IP,Type
151.115.60.113,exit
152.67.229.162,exit
152.70.59.26,exit
154.92.22.125,exit
154.94.7.88,exit
156.146.34.193,exit
157.90.38.9,exit
158.69.63.54,exit
159.65.50.174,exit
159.89.174.9,exit
160.119.249.240,exit
162.247.72.199,exit
162.247.73.192,exit
162.247.74.7,exit
162.247.74.27,exit
162.247.74.74,exit
162.247.74.200,exit
162.247.74.201,exit
162.247.74.202,exit
162.247.74.204,exit
162.247.74.206,exit
162.247.74.213,exit
162.247.74.216,exit
162.247.74.217,exit
163.172.29.30,exit
163.172.41.228,exit
163.172.213.212,exit
164.132.9.199,exit
166.70.207.2,exit
167.71.224.186,exit
171.25.193.20,exit
171.25.193.25,exit
171.25.193.77,exit
171.25.193.78,exit
172.81.131.110,exit
172.81.131.111,exit
172.104.179.146,exit
172.106.16.74,exit
172.106.17.218,exit
172.107.201.134,exit
173.82.68.78,exit
173.212.219.49,exit
173.249.57.253,exit
176.10.99.200,exit
176.10.99.201,exit
176.10.99.202,exit
176.10.99.203,exit
176.10.99.204,exit
176.10.99.205,exit
176.10.99.206,exit
176.10.99.207,exit
176.10.99.208,exit
176.10.99.209,exit
176.10.99.210,exit
176.10.104.240,exit
176.10.107.180,exit
176.53.90.26,exit
176.58.89.182,exit
176.58.100.98,exit
176.58.121.177,exit
176.123.7.102,exit
176.125.230.28,exit
176.126.253.190,exit
176.152.45.213,exit
178.17.170.23,exit
178.17.170.135,exit
178.17.170.164,exit
178.17.171.39,exit
178.17.171.102,exit
178.17.171.109,exit
178.17.171.150,exit
178.17.171.197,exit
178.17.174.10,exit
178.17.174.14,exit
178.17.174.68,exit
178.17.174.162,exit
178.17.174.164,exit
178.17.174.196,exit
178.17.174.198,exit
178.17.174.211,exit
178.17.174.232,exit
178.20.55.16,exit
178.20.55.18,exit
178.170.37.11,exit
178.175.131.194,exit
179.43.187.138,exit
179.48.251.188,exit
180.149.125.138,exit
180.149.125.139,exit
180.150.226.99,exit
181.119.30.26,exit
184.105.146.50,exit
184.105.220.24,exit
185.4.132.135,exit
185.4.132.183,exit
185.10.16.41,exit
185.10.68.65,exit
185.10.68.168,exit
185.10.68.195,exit
185.14.97.147,exit
185.17.121.250,exit
185.17.121.251,exit
185.17.121.254,exit
185.31.175.188,exit
185.31.175.191,exit
185.31.175.196,exit
185.31.175.207,exit
185.31.175.213,exit
185.31.175.215,exit
185.31.175.220,exit
185.31.175.226,exit
185.31.175.228,exit
185.31.175.231,exit
185.31.175.235,exit
185.31.175.240,exit
185.31.175.243,exit
185.31.175.247,exit
185.31.175.252,exit
185.35.202.222,exit
185.36.81.144,exit
185.38.175.130,exit
185.38.175.131,exit
185.38.175.132,exit
185.42.170.203,exit
185.51.76.187,exit
185.56.80.65,exit
185.56.171.94,exit
185.65.205.10,exit
185.65.206.154,exit
185.67.82.114,exit
185.82.126.13,exit
185.82.126.31,exit
185.82.126.222,exit
185.82.127.25,exit
185.82.217.178,exit
185.82.219.109,exit
185.83.214.69,exit
185.100.85.61,exit
185.100.85.132,exit
185.100.86.74,exit
185.100.86.128,exit
185.100.86.154,exit
185.100.86.182,exit
185.100.87.41,exit
185.100.87.72,exit
185.100.87.129,exit
185.100.87.136,exit
185.100.87.139,exit
185.100.87.174,exit
185.100.87.192,exit
185.100.87.202,exit
185.100.87.250,exit
185.100.87.253,exit
185.104.120.10,exit
185.104.120.20,exit
185.104.120.30,exit
185.104.120.40,exit
185.107.47.171,exit
185.107.47.215,exit
185.107.70.56,exit
185.107.195.109,exit
185.112.144.49,exit
185.112.144.68,exit
185.112.144.119,exit
185.112.144.191,exit
185.112.146.73,exit
185.112.146.85,exit
185.112.147.12,exit
185.113.128.30,exit
185.117.118.15,exit
185.117.215.9,exit
185.129.61.1,exit
185.129.61.2,exit
185.129.61.3,exit
185.129.61.4,exit
185.129.61.5,exit
185.129.61.6,exit
185.130.44.108,exit
185.130.47.58,exit
185.142.236.193,exit
185.142.239.49,exit
185.157.80.70,exit
185.157.162.201,exit
185.165.168.77,exit
185.165.168.229,exit
185.165.169.18,exit
185.165.169.200,exit
185.165.171.46,exit
185.165.171.175,exit
185.170.114.25,exit
185.181.60.16,exit
185.181.60.99,exit
185.185.170.27,exit
185.191.127.212,exit
185.191.127.213,exit
185.191.127.214,exit
185.191.127.215,exit
185.191.127.231,exit
185.196.2.251,exit
185.212.149.103,exit
185.217.1.6,exit
185.220.100.240,exit
185.220.100.241,exit
185.220.100.242,exit
185.220.100.243,exit
185.220.100.244,exit
185.220.100.245,exit
185.220.100.246,exit
185.220.100.247,exit
185.220.100.248,exit
185.220.100.249,exit
185.220.100.250,exit
185.220.100.251,exit
185.220.100.252,exit
185.220.100.253,exit
185.220.100.254,exit
185.220.100.255,exit
185.220.101.0,exit
185.220.101.1,exit
185.220.101.2,exit
185.220.101.3,exit
185.220.101.4,exit
185.220.101.5,exit
185.220.101.6,exit
185.220.101.7,exit
185.220.101.8,exit
185.220.101.9,exit
185.220.101.10,exit
185.220.101.11,exit
185.220.101.12,exit
185.220.101.13,exit
185.220.101.14,exit
185.220.101.15,exit
185.220.101.16,exit
185.220.101.17,exit
185.220.101.18,exit
185.220.101.19,exit
185.220.101.20,exit
185.220.101.21,exit
185.220.101.22,exit
185.220.101.23,exit
185.220.101.24,exit
185.220.101.25,exit
185.220.101.26,exit
185.220.101.27,exit
185.220.101.28,exit
185.220.101.29,exit
185.220.101.30,exit
185.220.101.31,exit
185.220.101.32,exit
185.220.101.33,exit
185.220.101.34,exit
185.220.101.35,exit
185.220.101.36,exit
185.220.101.37,exit
185.220.101.38,exit
185.220.101.39,exit
185.220.101.40,exit
185.220.101.41,exit
185.220.101.42,exit
185.220.101.43,exit
185.220.101.44,exit
185.220.101.45,exit
185.220.101.46,exit
185.220.101.47,exit
185.220.101.48,exit
185.220.101.49,exit
185.220.101.50,exit
185.220.101.51,exit
185.220.101.52,exit
185.220.101.53,exit
185.220.101.54,exit
185.220.101.55,exit
185.220.101.56,exit
185.220.101.57,exit
185.220.101.58,exit
185.220.101.59,exit
185.220.101.60,exit
185.220.101.61,exit
185.220.101.62,exit
185.220.101.63,exit
185.220.101.128,exit
185.220.101.129,exit
185.220.101.130,exit
185.220.101.131,exit
185.220.101.132,exit
185.220.101.133,exit
185.220.101.134,exit
185.220.101.135,exit
185.220.101.136,exit
185.220.101.137,exit
185.220.101.138,exit
185.220.101.139,exit
185.220.101.140,exit
185.220.101.141,exit
185.220.101.142,exit
185.220.101.143,exit
185.220.101.144,exit
185.220.101.145,exit
185.220.101.146,exit
185.220.101.147,exit
185.220.101.148,exit
185.220.101.149,exit
185.220.101.150,exit
185.220.101.151,exit
185.220.101.152,exit
185.220.101.153,exit
185.220.101.154,exit
185.220.101.155,exit
185.220.101.156,exit
185.220.101.157,exit
185.220.101.158,exit
185.220.101.159,exit
185.220.101.160,exit
185.220.101.161,exit
185.220.101.162,exit
185.220.101.163,exit
185.220.101.164,exit
185.220.101.165,exit
185.220.101.166,exit
185.220.101.167,exit
185.220.101.168,exit
185.220.101.169,exit
185.220.101.170,exit
185.220.101.171,exit
185.220.101.172,exit
185.220.101.173,exit
185.220.101.174,exit
185.220.101.175,exit
185.220.101.176,exit
185.220.101.177,exit
185.220.101.178,exit
185.220.101.179,exit
185.220.101.180,exit
185.220.101.181,exit
185.220.101.182,exit
185.220.101.183,exit
185.220.101.184,exit
185.220.101.185,exit
185.220.101.186,exit
185.220.101.187,exit
185.220.101.188,exit
185.220.101.189,exit
185.220.101.190,exit
185.220.101.191,exit
185.220.102.4,exit
185.220.102.6,exit
185.220.102.7,exit
185.220.102.8,exit
185.220.102.240,exit
185.220.102.241,exit
185.220.102.242,exit
185.220.102.243,exit
185.220.102.244,exit
185.220.102.245,exit
185.220.102.246,exit
185.220.102.247,exit
185.220.102.248,exit
185.220.102.249,exit
185.220.102.250,exit
185.220.102.251,exit
185.220.102.252,exit
185.220.102.253,exit
185.220.102.254,exit
185.220.103.4,exit
185.220.103.5,exit
185.220.103.6,exit
185.220.103.7,exit
185.220.103.8,exit
185.220.103.9,exit
185.220.103.113,exit
185.220.103.114,exit
185.220.103.115,exit
185.220.103.116,exit
185.220.103.117,exit
185.220.103.118,exit
185.220.103.119,exit
185.220.103.120,exit
185.233.100.23,exit
185.235.146.29,exit
185.242.180.182,exit
185.243.218.40,exit
185.243.218.50,exit
185.243.218.60,exit
185.247.226.89,exit
186.132.157.23,exit
187.20.175.212,exit
188.214.104.146,exit
189.84.21.44,exit
190.10.8.166,exit
192.42.116.13,exit
192.42.116.14,exit
192.42.116.15,exit
192.42.116.16,exit
192.42.116.17,exit
192.42.116.18,exit
192.42.116.19,exit
192.42.116.20,exit
192.42.116.22,exit
192.42.116.23,exit
192.42.116.24,exit
192.42.116.25,exit
192.42.116.26,exit
192.42.116.27,exit
192.42.116.28,exit
192.46.212.198,exit
192.81.131.190,exit
192.81.223.177,exit
192.160.102.164,exit
192.160.102.165,exit
192.160.102.166,exit
192.160.102.168,exit
192.160.102.169,exit
192.160.102.170,exit
192.195.80.10,exit
193.31.24.154,exit
193.32.127.153,exit
193.32.127.156,exit
193.32.127.158,exit
193.110.95.34,exit
193.189.100.194,exit
193.189.100.195,exit
193.189.100.196,exit
193.189.100.197,exit
193.189.100.198,exit
193.189.100.199,exit
193.189.100.200,exit
193.189.100.201,exit
193.189.100.202,exit
193.189.100.203,exit
193.189.100.204,exit
193.189.100.205,exit
193.189.100.206,exit
193.218.118.62,exit
193.218.118.90,exit
193.218.118.100,exit
193.218.118.101,exit
193.218.118.125,exit
193.218.118.145,exit
193.218.118.147,exit
193.218.118.155,exit
193.218.118.156,exit
193.218.118.167,exit
193.218.118.182,exit
193.218.118.183,exit
193.218.118.231,exit
193.239.232.101,exit
193.239.232.102,exit
194.32.107.51,exit
194.32.107.54,exit
194.32.107.55,exit
194.32.107.56,exit
194.32.107.57,exit
194.32.107.58,exit
194.32.107.59,exit
194.32.107.68,exit
194.32.107.69,exit
194.32.107.70,exit
194.32.107.71,exit
194.32.107.72,exit
194.60.87.46,exit
194.85.248.174,exit
194.135.33.152,exit
194.156.98.85,exit
194.182.73.224,exit
195.37.209.9,exit
195.80.151.30,exit
195.144.21.219,exit
195.144.21.228,exit
195.176.3.19,exit
195.176.3.20,exit
195.176.3.23,exit
195.176.3.24,exit
195.206.105.217,exit
195.254.135.76,exit
198.46.166.157,exit
198.50.128.237,exit
198.54.128.94,exit
198.58.107.53,exit
198.96.155.3,exit
198.98.48.175,exit
198.98.48.203,exit
198.98.48.231,exit
198.98.49.20,exit
198.98.50.112,exit
198.98.51.151,exit
198.98.51.189,exit
198.98.51.222,exit
198.98.54.184,exit
198.98.56.60,exit
198.98.56.248,exit
198.98.57.24,exit
198.98.57.191,exit
198.98.57.207,exit
198.98.59.35,exit
198.98.59.49,exit
198.98.60.19,exit
198.98.60.90,exit
198.98.60.97,exit
198.98.61.102,exit
198.98.61.131,exit
198.98.62.6,exit
198.98.62.74,exit
198.98.62.79,exit
198.98.62.120,exit
198.98.62.150,exit
198.144.121.43,exit
198.167.206.129,exit
198.167.206.248,exit
198.167.219.17,exit
199.19.224.239,exit
199.184.215.11,exit
199.195.248.29,exit
199.195.248.80,exit
199.195.249.16,exit
199.195.250.77,exit
199.195.251.182,exit
199.195.252.18,exit
199.195.253.53,exit
199.195.253.119,exit
199.195.253.149,exit
199.195.253.156,exit
199.195.253.184,exit
199.195.254.81,exit
199.195.254.254,exit
199.249.230.64,exit
199.249.230.65,exit
199.249.230.66,exit
199.249.230.67,exit
199.249.230.68,exit
199.249.230.69,exit
199.249.230.70,exit
199.249.230.71,exit
199.249.230.72,exit
199.249.230.73,exit
199.249.230.74,exit
199.249.230.75,exit
199.249.230.76,exit
199.249.230.77,exit
199.249.230.78,exit
199.249.230.79,exit
199.249.230.80,exit
199.249.230.81,exit
199.249.230.82,exit
199.249.230.83,exit
199.249.230.84,exit
199.249.230.85,exit
199.249.230.86,exit
199.249.230.88,exit
199.249.230.89,exit
199.249.230.100,exit
199.249.230.101,exit
199.249.230.102,exit
199.249.230.103,exit
199.249.230.104,exit
199.249.230.105,exit
199.249.230.106,exit
199.249.230.107,exit
199.249.230.108,exit
199.249.230.109,exit
199.249.230.110,exit
199.249.230.111,exit
199.249.230.112,exit
199.249.230.113,exit
199.249.230.114,exit
199.249.230.115,exit
199.249.230.116,exit
199.249.230.117,exit
199.249.230.118,exit
199.249.230.119,exit
199.249.230.120,exit
199.249.230.121,exit
199.249.230.122,exit
199.249.230.123,exit
199.249.230.140,exit
199.249.230.141,exit
199.249.230.142,exit
199.249.230.143,exit
199.249.230.144,exit
199.249.230.145,exit
199.249.230.146,exit
199.249.230.147,exit
199.249.230.148,exit
199.249.230.149,exit
199.249.230.150,exit
199.249.230.151,exit
199.249.230.152,exit
199.249.230.153,exit
199.249.230.154,exit
199.249.230.155,exit
199.249.230.156,exit
199.249.230.157,exit
199.249.230.158,exit
199.249.230.159,exit
199.249.230.160,exit
199.249.230.161,exit
199.249.230.162,exit
199.249.230.163,exit
199.249.230.164,exit
199.249.230.165,exit
199.249.230.166,exit
199.249.230.167,exit
199.249.230.168,exit
199.249.230.169,exit
199.249.230.170,exit
199.249.230.171,exit
199.249.230.172,exit
199.249.230.173,exit
199.249.230.174,exit
199.249.230.175,exit
199.249.230.176,exit
199.249.230.177,exit
199.249.230.178,exit
199.249.230.179,exit
199.249.230.180,exit
199.249.230.181,exit
199.249.230.182,exit
199.249.230.183,exit
199.249.230.184,exit
199.249.230.185,exit
199.249.230.186,exit
199.249.230.187,exit
199.249.230.188,exit
199.249.230.189,exit
200.122.181.2,exit
202.165.228.225,exit
204.8.156.142,exit
204.11.50.131,exit
204.17.56.42,exit
204.27.60.147,exit
204.85.191.7,exit
204.85.191.8,exit
204.85.191.9,exit
204.194.29.4,exit
205.185.113.35,exit
205.185.113.225,exit
205.185.114.229,exit
205.185.115.45,exit
205.185.115.207,exit
205.185.116.157,exit
205.185.116.159,exit
205.185.117.149,exit
205.185.119.35,exit
205.185.120.173,exit
205.185.120.206,exit
205.185.123.97,exit
205.185.124.66,exit
205.185.124.200,exit
205.185.124.231,exit
205.185.125.147,exit
205.185.126.167,exit
205.185.127.35,exit
207.244.70.35,exit
208.68.4.129,exit
208.68.5.17,exit
208.68.7.129,exit
209.127.17.234,exit
209.127.17.242,exit
209.141.34.232,exit
209.141.36.177,exit
209.141.36.206,exit
209.141.37.94,exit
209.141.38.146,exit
209.141.38.209,exit
209.141.41.62,exit
209.141.41.103,exit
209.141.41.127,exit
209.141.41.225,exit
209.141.43.51,exit
209.141.44.112,exit
209.141.44.158,exit
209.141.45.168,exit
209.141.45.189,exit
209.141.46.81,exit
209.141.46.203,exit
209.141.48.150,exit
209.141.49.232,exit
209.141.50.178,exit
209.141.51.30,exit
209.141.51.187,exit
209.141.53.20,exit
209.141.53.99,exit
209.141.54.195,exit
209.141.54.234,exit
209.141.55.26,exit
209.141.55.38,exit
209.141.55.199,exit
209.141.56.96,exit
209.141.56.243,exit
209.141.57.164,exit
209.141.58.146,exit
209.141.59.180,exit
209.141.59.243,exit
209.141.60.19,exit
212.47.229.4,exit
212.102.50.33,exit
212.109.197.1,exit
212.192.246.95,exit
212.193.30.142,exit
212.193.30.143,exit
213.61.215.54,exit
213.95.149.22,exit
213.164.204.38,exit
213.164.204.89,exit
213.164.204.90,exit
213.164.204.94,exit
213.164.204.116,exit
213.164.204.146,exit
213.164.204.152,exit
213.164.204.160,exit
213.164.204.165,exit
213.164.204.171,exit
213.164.204.177,exit
213.164.205.167,exit
213.164.205.168,exit
213.164.205.169,exit
213.164.206.123,exit
213.164.206.124,exit
213.164.206.127,exit
213.202.216.189,exit
216.218.134.12,exit
217.12.221.131,exit
217.79.178.53,exit
217.79.179.7,exit
217.160.174.204,exit
219.91.14.213,exit
220.135.161.136,exit
